flow_id,capture_file,label,platform,environment,app_name,src_ip,dst_ip,duration,total_packets,total_bytes,uplink_packets,downlink_packets,uplink_bytes,downlink_bytes,mean_packet_len,std_packet_len,min_packet_len,max_packet_len,mean_iat,std_iat,min_iat,max_iat,uplink_downlink_packet_ratio,uplink_downlink_byte_ratio,first_packet_direction,packet_count_diff,byte_count_diff,burst_count,mean_burst_size,max_burst_size,mean_burst_duration,dst_port,tls_presence,quic_presence,dns_related,tcp_flag_syn,tcp_flag_ack,tcp_flag_fin,tcp_flag_rst,domain_present,transport_protocol,platform,environment,is_background_guess
d5fb1184cb03f869,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8746:940:3:37::1,7.015553,4,376,4,0,376,0,94.0,0.0,94,94,2.338517665863037,1.2485552984721133,1.0022778511047363,4.006228923797607,4.0,376.0,1,4,376,4,94.0,94,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
53c18fef1bda6ca3,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8746:940:3:37::1,7.017851,4,376,4,0,376,0,94.0,0.0,94,94,2.3392837047576904,1.2502496107191865,1.0013799667358398,4.00933313369751,4.0,376.0,1,4,376,4,94.0,94,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
38ccd6cc9ee40704,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8746:940:3:37::1,7.017891,4,376,4,0,376,0,94.0,0.0,94,94,2.3392969767252603,1.2502717450024758,1.0013678073883057,4.009375095367432,4.0,376.0,1,4,376,4,94.0,94,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
ede67ecc2f704392,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c20:9c71:121:38::a,7.019078,4,376,4,0,376,0,94.0,0.0,94,94,2.3396926720937095,1.2512493667938356,1.0027058124542236,4.0120720863342285,4.0,376.0,1,4,376,4,94.0,94,0.0,80,0,0,0,4,0,0,0,0,TCP,mobile,direct,false
2c7063ae6259d19a,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:b00:ff51:37::14,7.012972,4,376,4,0,376,0,94.0,0.0,94,94,2.337657372156779,1.2473477593732667,1.003019094467163,4.003911018371582,4.0,376.0,1,4,376,4,94.0,94,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
593ae88edf72ac0a,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.32.201.106,10.150762,20,4031,10,10,1514,2517,201.55,298.24360429018424,66,1335,0.5342506358498021,2.2326578923904297,0.0,10.00649619102478,1.0,0.6015097338100914,1,0,-1003,12,335.9166666666667,1891,0.0009951988855997722,443,1,0,0,1,9,0,0,0,TCP,mobile,direct,false
8c7809f94babc065,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c20:9c71:121:38::a,7.015454,4,376,4,0,376,0,94.0,0.0,94,94,2.338484605153402,1.2482393319476328,1.0031788349151611,4.006072998046875,4.0,376.0,1,4,376,4,94.0,94,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
fe5caf759ba2bae7,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c10:a80a:1:36::3,7.021229,4,376,4,0,376,0,94.0,0.0,94,94,2.3404096762339273,1.2466993278041014,1.005760908126831,4.005443096160889,4.0,376.0,1,4,376,4,94.0,94,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
e3bee67561ded22a,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.3.105,0.101239,12,2660,6,6,2134,526,221.66666666666666,379.3299648356589,66,1434,0.009203564036976208,0.014823904123856374,0.0,0.034928083419799805,1.0,4.057034220532319,1,0,1608,6,443.3333333333333,1928,0.00015552838643391928,8081,0,0,0,1,6,0,0,0,TCP,mobile,direct,false
f93447e14feb3e9d,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:f0a2:c0b7:c623:ca1a,2a06:98c1:3106::6812:2a99,0.0,1,86,1,0,86,0,86.0,0.0,86,86,0.0,0.0,0,0,1.0,86.0,1,1,86,1,86.0,86,0.0,443,1,0,0,1,0,0,0,0,TCP,mobile,direct,false
8ed9c4a516fc8710,QQ.pcapng,chat,mobile,direct,qq,172.20.10.2,111.31.205.53,0.041113,2,177,1,1,72,105,88.5,16.5,72,105,0.04111289978027344,0.0,0.04111289978027344,0.04111289978027344,1.0,0.6857142857142857,1,0,-33,2,88.5,105,0.0,3478,0,0,0,0,0,0,0,0,UDP,mobile,direct,false
fa9aa213b03ac432,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:f0a2:c0b7:c623:ca1a,2a06:98c1:3106::6812:2a99,0.697642,13,6775,7,6,2354,4421,521.1538461538462,531.0390172763415,74,1374,0.05813684066136678,0.09269082117653228,0.0,0.2214360237121582,1.1666666666666667,0.5324587197466637,1,1,-2067,7,967.8571428571429,3733,0.0006402560642787389,443,1,0,0,1,6,0,0,0,TCP,mobile,direct,false
fb4526dd17221651,QQ.pcapng,chat,mobile,direct,qq,172.20.10.2,111.31.205.53,0.022432,2,174,1,1,71,103,87.0,16.0,71,103,0.02243185043334961,0.0,0.02243185043334961,0.02243185043334961,1.0,0.6893203883495146,1,0,-32,2,87.0,103,0.0,3478,0,0,0,0,0,0,0,0,UDP,mobile,direct,false
efda413973bcf9dd,QQ.pcapng,chat,mobile,direct,qq,172.20.10.2,104.18.42.153,0.356303,26,10518,12,14,3026,7492,404.53846153846155,496.01118402164707,54,1434,0.01425212860107422,0.030752126248976993,0.0,0.10157608985900879,0.8571428571428571,0.4038974906567005,1,-2,-4466,10,1051.8,3707,0.0009433269500732422,443,1,0,0,1,12,0,0,0,TCP,mobile,direct,false
bb3aa98e19b15d5a,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8702:48a8:202:800::1d,3.004261,3,282,3,0,282,0,94.0,0.0,94,94,1.5021305084228516,0.5012104511260986,1.000920057296753,2.00334095954895,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
bbc3f6384c21cfe0,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.42.112.71,4.685476,20,6622,9,11,1201,5421,331.1,454.34611256177817,54,1434,0.24660400340431615,0.9958778198466137,0.0,4.471181869506836,0.8181818181818182,0.22154584025087623,1,-2,-4220,12,551.8333333333334,4167,0.0011233091354370117,443,1,0,0,1,9,0,0,0,TCP,mobile,direct,false
dec668002b4c1fb2,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.42.112.71,4.683853,20,6499,9,11,1198,5301,324.95,456.0183631171008,54,1434,0.24651857426292018,0.9945431908798992,9.5367431640625e-07,4.4654059410095215,0.8181818181818182,0.22599509526504433,1,-2,-4103,12,541.5833333333334,4167,0.0012752413749694824,443,1,0,0,1,9,0,0,0,TCP,mobile,direct,false
9550af2adbc45d64,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c02:248:101::24,3.006556,3,282,3,0,282,0,94.0,0.0,94,94,1.5032780170440674,0.5006828308105469,1.0025951862335205,2.0039608478546143,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
901d2d4604fc3ff7,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c02:248:101::24,3.006613,3,282,3,0,282,0,94.0,0.0,94,94,1.50330650806427,0.500759482383728,1.002547025680542,2.004065990447998,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
75e92140412aaa99,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c02:248:101::24,3.00636,3,282,3,0,282,0,94.0,0.0,94,94,1.5031800270080566,0.4998049736022949,1.0033750534057617,2.0029850006103516,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
7db67c0321bfe188,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.3.105,0.088403,12,2676,6,6,2150,526,223.0,380.08025468313923,66,1434,0.008036635138771751,0.013390848885590143,0.0,0.039083003997802734,1.0,4.08745247148289,1,0,1624,6,446.0,1944,0.00015183289845784506,8081,0,0,0,1,6,0,0,0,TCP,mobile,direct,false
7af20dc07f3e77b0,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c54:871::9c,3.007065,3,282,3,0,282,0,94.0,0.0,94,94,1.5035325288772583,0.5024474859237671,1.0010850429534912,2.0059800148010254,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
6e77580b4e8ea23b,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c54:871:5::53,3.011227,3,282,3,0,282,0,94.0,0.0,94,94,1.5056135654449463,0.5038294792175293,1.001784086227417,2.0094430446624756,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
219ad09c9fafac1c,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.30.171.162,1.422567,23,6702,12,11,1536,5166,291.39130434782606,448.9343652163551,54,1434,0.06466213139620694,0.24808207452037667,9.5367431640625e-07,1.1993889808654785,1.0909090909090908,0.29732868757259,1,1,-3630,14,478.7142857142857,4251,0.0006818090166364397,443,1,0,0,1,11,0,0,0,TCP,mobile,direct,false
62717af12574eb39,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c54:871:5::53,3.004781,3,282,3,0,282,0,94.0,0.0,94,94,1.5023905038833618,0.5008684396743774,1.0015220642089844,2.0032589435577393,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
abc24756bb301ebc,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c54:871:5::53,3.005689,3,282,3,0,282,0,94.0,0.0,94,94,1.5028445720672607,0.5013494491577148,1.001495122909546,2.0041940212249756,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
8613c8db747c75f2,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c62:7120:1:3c::6,3.005869,3,282,3,0,282,0,94.0,0.0,94,94,1.502934455871582,0.5010185241699219,1.0019159317016602,2.003952980041504,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
6bf9fc9d27c2754a,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c62:7120:1:3c::6,3.013036,3,282,3,0,282,0,94.0,0.0,94,94,1.506518006324768,0.5012441873550415,1.0052738189697266,2.0077621936798096,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
9d2c7eb7e36d8c10,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c62:7120:1:3c::6,3.00525,3,282,3,0,282,0,94.0,0.0,94,94,1.5026249885559082,0.5011138916015625,1.0015110969543457,2.0037388801574707,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
2cade98e9678a0b5,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c62:7120:1:3c::6,3.0042,3,282,3,0,282,0,94.0,0.0,94,94,1.5020999908447266,0.5019440650939941,1.0001559257507324,2.0040440559387207,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
ff4ad3478474c68b,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c62:7120:1:3c::6,3.006207,3,282,3,0,282,0,94.0,0.0,94,94,1.503103494644165,0.5016255378723145,1.0014779567718506,2.0047290325164795,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
09fe1f4fc5eca4f5,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:8100:30:38::2c,3.005065,3,282,3,0,282,0,94.0,0.0,94,94,1.5025324821472168,0.5020174980163574,1.0005149841308594,2.004549980163574,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
5be81c2d3030a383,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:8100:30:38::2c,3.009513,3,282,3,0,282,0,94.0,0.0,94,94,1.5047564506530762,0.4995434284210205,1.0052130222320557,2.0042998790740967,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
c05be00cb4494d70,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c38:70:150:5e::15,3.007021,3,282,3,0,282,0,94.0,0.0,94,94,1.5035104751586914,0.500166654586792,1.0033438205718994,2.0036771297454834,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
6f27856a2db33408,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.132.46.82,1.322546,1140,1430859,142,998,10090,1420769,1255.1394736842105,459.14535483099564,66,1434,0.0011611466244504157,0.02776256938813325,0.0,0.9335060119628906,0.14228456913827656,0.007101787834616324,1,-856,-1410679,155,9231.348387096774,93210,0.006224006222140405,443,1,0,0,1,998,0,0,0,TCP,mobile,direct,false
da6fbcc6b1fdc077,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.122.55,0.245427,27,8308,12,15,1187,7121,307.7037037037037,442.35161268558954,54,1434,0.009439505063570462,0.014414087349103183,0.0,0.04825901985168457,0.8,0.1666900716191546,1,-3,-5934,16,519.25,4312,0.001060575246810913,443,1,0,0,1,10,0,3,0,TCP,mobile,direct,false
85d2b804d670b2c3,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.122.55,0.193073,24,8344,10,14,1079,7265,347.6666666666667,467.66812187941804,54,1434,0.008394479751586914,0.014907813594300599,0.0,0.056427001953125,0.7142857142857143,0.1485203028217481,1,-4,-6186,12,695.3333333333334,4312,0.0012673338254292805,443,1,0,0,1,9,0,2,0,TCP,mobile,direct,false
da9b1cc2cc93dec5,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.122.55,0.193098,25,8383,11,14,1133,7250,335.32,461.2500163685634,54,1434,0.008045742909113566,0.014139797614695322,9.5367431640625e-07,0.05653190612792969,0.7857142857142857,0.15627586206896552,1,-3,-6117,12,698.5833333333334,2922,0.0019023418426513672,443,1,0,0,1,10,0,2,0,TCP,mobile,direct,false
5f5cafcaf8d4d8f2,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.122.55,0.20224,24,8603,10,14,1079,7524,358.4583333333333,483.287352338705,54,1434,0.008793043053668478,0.015659793695352957,0.0,0.047158002853393555,0.7142857142857143,0.14340776182881446,1,-4,-6445,10,860.3,5111,0.001351308822631836,443,1,0,0,1,9,0,2,0,TCP,mobile,direct,false
ec2ef7df2f6d6e61,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.122.55,0.183758,24,8641,10,14,1079,7562,360.0416666666667,485.88188543844916,54,1434,0.007989479147869608,0.013124209729776948,0.0,0.04740786552429199,0.7142857142857143,0.1426871198095742,1,-4,-6483,12,720.0833333333334,4312,0.0018174052238464355,443,1,0,0,1,9,0,2,0,TCP,mobile,direct,false
55ead64e96802e66,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,183.194.237.168,1.165131,23,6878,11,12,1672,5206,299.04347826086956,462.2334699243841,54,1426,0.052960504185069694,0.19174468945047024,0.0,0.9275679588317871,0.9166666666666666,0.32116788321167883,1,-1,-3534,11,625.2727272727273,4308,0.08857971971685236,443,1,0,0,1,12,0,0,0,TCP,mobile,direct,false
d064900b82434a83,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:f0a2:c0b7:c623:ca1a,2a03:2880:f134:83:face:b00c:0:25de,7.002255,4,344,4,0,344,0,86.0,0.0,86,86,2.334084987640381,1.2467183792670125,1.0016701221466064,4.000273942947388,4.0,344.0,1,4,344,4,86.0,86,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
69f7c3520e9b6c13,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,223.70.72.190,0.997407,1127,1415227,132,995,8232,1406995,1255.7471162377994,460.1383505230994,54,1434,0.0008857965892839178,0.013193458480051046,0.0,0.43511486053466797,0.13266331658291458,0.005850767060295168,1,-863,-1398763,237,5971.4219409282705,63096,0.002097729389174578,49156,0,0,0,1,1109,0,0,0,TCP,mobile,direct,false
9f53bf3100c65774,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:8100:30:38::2c,3.009409,3,282,3,0,282,0,94.0,0.0,94,94,1.504704475402832,0.5019166469573975,1.0027878284454346,2.0066211223602295,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
e23023b1871c82cd,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:8100:30:38::2c,3.012872,3,282,3,0,282,0,94.0,0.0,94,94,1.5064359903335571,0.5037029981613159,1.0027329921722412,2.010138988494873,3.0,282.0,1,3,282,3,94.0,94,0.0,443,1,0,0,3,0,0,0,0,TCP,mobile,direct,false
227d6352764b8b48,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.32.232.220,0.758334,107,87860,39,68,2725,85135,821.1214953271028,670.6930814746421,54,1434,0.007154093598419765,0.05373622951000853,0.0,0.5539510250091553,0.5735294117647058,0.03200798731426558,1,-29,-82410,33,2662.4242424242425,22944,0.017563848784475616,443,1,0,0,1,93,0,0,0,TCP,mobile,direct,false
6724d69efee98f9c,QQ.pcapng,chat,mobile,direct,qq,172.20.10.2,157.240.1.50,7.002985,4,264,4,0,264,0,66.0,0.0,66,66,2.3343283335367837,1.24768461629989,1.0009539127349854,4.001845121383667,4.0,264.0,1,4,264,4,66.0,66,0.0,443,1,0,0,4,0,0,0,0,TCP,mobile,direct,false
6a8eedf02db51fde,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.238.119.57,3.157988,314,349824,66,248,5239,344585,1114.0891719745223,572.2916985477798,66,1434,0.010089418758599523,0.14594390091149095,0.0,2.5838301181793213,0.2661290322580645,0.015203795870394823,1,-182,-339346,98,3569.6326530612246,20076,0.0005675602932365574,443,1,0,0,1,302,0,0,0,TCP,mobile,direct,false
8faafa4e0ae017e9,QQ.pcapng,chat,mobile,direct,qq,111.32.200.62,172.20.10.3,3.088376,4,264,2,2,132,132,66.0,0.0,66,66,1.0294586817423503,1.4027593523783468,0.03579211235046387,3.013258934020996,1.0,1.0,1,0,0,4,66.0,66,0.0,33894,0,0,0,0,2,0,0,0,TCP,mobile,direct,false
674724cc54079a68,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.238.119.57,1.204427,308,342477,63,245,4654,337823,1111.9383116883116,574.5426973947342,66,1434,0.003923214996288188,0.03774065663879471,0.0,0.6477508544921875,0.2571428571428571,0.013776445061467099,1,-182,-333169,87,3936.5172413793102,18642,0.007948864465472341,443,1,0,0,1,295,0,0,0,TCP,mobile,direct,false
4582b27048dbcbb0,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.238.119.57,3.153298,311,343724,66,245,4817,338907,1105.2218649517686,579.3743928672964,66,1434,0.010171928713398596,0.14521910386943634,0.0,2.5584211349487305,0.2693877551020408,0.014213338762551379,1,-179,-334090,90,3819.1555555555556,21510,0.0007547908359103732,443,1,0,0,1,299,0,0,0,TCP,mobile,direct,false
5d2a48d20f8402d8,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.238.119.57,3.153318,312,330643,78,234,6275,324368,1059.753205128205,602.8831582934041,66,1434,0.010139285943132504,0.14498157156103278,0.0,2.558326005935669,0.3333333333333333,0.019345311498051597,1,-156,-318093,114,2900.377192982456,15774,0.00040769995304576137,443,1,0,0,1,300,0,0,0,TCP,mobile,direct,false
38a30ff25010aa32,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.233.38.96,0.668327,38,25249,16,22,1922,23327,664.4473684210526,642.1199960561734,66,1434,0.018062887965021906,0.04798667638309215,0.0,0.2626979351043701,0.7272727272727273,0.08239379260084881,1,-6,-21405,11,2295.3636363636365,9148,0.02726327289234508,80,0,0,0,1,22,0,0,1,TCP,mobile,direct,false
ca8d873dd294f7f1,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.30.171.162,2.886421,30,10089,14,16,2736,7353,336.3,471.36193807589797,54,1434,0.09953175742050697,0.45782627603663506,0.0,2.520198106765747,0.875,0.37209302325581395,1,-2,-4617,16,630.5625,6502,0.005068987607955933,443,1,0,0,1,14,0,0,0,TCP,mobile,direct,false
5894c3aaf4210c3f,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.233.38.96,1.21986,22,10804,11,11,1366,9438,491.09090909090907,577.268876150361,66,1434,0.05808857509068081,0.19480025835986334,9.5367431640625e-07,0.9208681583404541,1.0,0.1447340538249629,1,0,-8072,9,1200.4444444444443,5269,0.10442524486117893,80,0,0,0,1,12,0,0,1,TCP,mobile,direct,false
7cfcee78d271dfee,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,223.109.78.52,0.393207,10,1234,6,4,607,627,123.4,115.93722439320341,66,421,0.04368964831034342,0.07338478668785788,1.9073486328125e-06,0.2407970428466797,1.5,0.9681020733652312,1,2,-20,7,176.28571428571428,487,0.034487009048461914,80,0,0,0,1,4,0,0,1,TCP,mobile,direct,false
a3f0f9f1a780ab7e,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c3c:1300:700:6b::,1.002242,2,188,2,0,188,0,94.0,0.0,94,94,1.002242088317871,0.0,1.002242088317871,1.002242088317871,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
6cd855ed9172178f,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,120.233.38.96,2.74185,15,6079,8,7,795,5284,405.26666666666665,550.2206183785636,54,1434,0.19584643840789795,0.6411476363320644,0.0,2.5048441886901855,1.1428571428571428,0.1504542013626041,1,1,-4489,8,759.875,5164,0.0008345246315002441,80,0,0,0,1,8,0,0,1,TCP,mobile,direct,false
e88bc697d5fb2afa,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,223.109.78.52,2.716214,34,19471,14,20,1474,17997,572.6764705882352,616.6999804742619,66,1434,0.08230951338103323,0.4026380948505893,9.5367431640625e-07,2.35732102394104,0.7,0.08190253931210757,1,-6,-16523,20,973.55,7044,0.00032198429107666016,443,1,0,0,1,21,0,0,0,TCP,mobile,direct,false
09bb88663a05e8ff,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:b00:ff53:37::1,1.007444,2,188,2,0,188,0,94.0,0.0,94,94,1.007444143295288,0.0,1.007444143295288,1.007444143295288,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
d9dd6101cf2dff44,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:b00:ff53:37::1,1.000159,2,188,2,0,188,0,94.0,0.0,94,94,1.0001590251922607,0.0,1.0001590251922607,1.0001590251922607,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
1c4cdf7b63d4735a,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c62:7120:1:3c::6,1.003472,2,188,2,0,188,0,94.0,0.0,94,94,1.003472089767456,0.0,1.003472089767456,1.003472089767456,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
17a62ca0a75ca0ee,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:b00:ff53:37::1,1.003803,2,188,2,0,188,0,94.0,0.0,94,94,1.003803014755249,0.0,1.003803014755249,1.003803014755249,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
cfcdd189e002712f,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c44:b00:ff53:37::1,1.003892,2,188,2,0,188,0,94.0,0.0,94,94,1.003891944885254,0.0,1.003891944885254,1.003891944885254,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
3c7ca4121ba7aa71,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c02:24c:c6:4f::,1.000116,2,188,2,0,188,0,94.0,0.0,94,94,1.0001161098480225,0.0,1.0001161098480225,1.0001161098480225,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
83006e14b313cc75,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c02:24c:c6:4f::,1.004153,2,188,2,0,188,0,94.0,0.0,94,94,1.0041530132293701,0.0,1.0041530132293701,1.0041530132293701,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
68040db176d757b6,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2402:4e00:8030:1::2,1.001417,2,188,2,0,188,0,94.0,0.0,94,94,1.0014169216156006,0.0,1.0014169216156006,1.0014169216156006,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
1d079261c8ea4685,QQ.pcapng,chat,mobile,direct,qq,172.20.10.3,111.31.2.176,2.502276,19,6499,9,10,1349,5150,342.05263157894734,486.62105365622625,54,1426,0.1390153302086724,0.5292013077642093,9.5367431640625e-07,2.3200199604034424,0.9,0.2619417475728155,1,-1,-3801,12,541.5833333333334,4308,0.00042998790740966797,443,1,0,0,1,9,0,0,0,TCP,mobile,direct,false
46deadab1cdfb72b,QQ.pcapng,chat,mobile,direct,qq,2409:8900:9981:83f2:d8b5:cdb9:d640:2206,2409:8c20:9c71:121:38::a,1.002065,2,188,2,0,188,0,94.0,0.0,94,94,1.0020649433135986,0.0,1.0020649433135986,1.0020649433135986,2.0,188.0,1,2,188,2,94.0,94,0.0,443,1,0,0,2,0,0,0,0,TCP,mobile,direct,false
